id,title,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2qBmtZnPSQouvADmqaHKxk,Million Years Ago,Adele,0.72,0.274,1,-7.623,0,0.742,0.0,0.11,0.179,105.929,227066,4
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Adele,0.591,0.28,4,-5.494,1,0.889,0.0,0.124,0.348,141.916,271800,4
6hRSA7yZ3TZCCd8W77UmBB,Many Shades Of Black - Performed by The Raconteurs and Adele,The Raconteurs,0.409,0.71,7,-4.918,0,0.00323,0.0,0.116,0.438,95.248,268093,3
0bqC0AqaBZKBZsjhI3y2OW,River Lea,Adele,0.384,0.585,1,-5.588,1,0.0591,1.77e-06,0.116,0.252,82.378,225427,4
0htYxQBAmBH6XMAZ2B130E,Water And A Flame (feat. Adele),Adele,0.558,0.689,2,-4.89,0,0.0962,0.0,0.194,0.546,148.118,219187,4
3EXrtClWmgsM7dw75Mw2M1,When You're Gone,The Cranberries,0.454,0.524,3,-7.128,1,0.351,4.32e-05,0.0691,0.348,186.762,296200,3
5bJ796cOnGBzSN5bm4mwMj,You're Makin' Me High,Toni Braxton,0.853,0.563,10,-8.663,0,0.0118,2.12e-05,0.119,0.893,92.112,267440,4
14sVnTYvfzo9sQM4RkQTaq,You Were Meant For Me,Jewel,0.582,0.33,6,-7.928,1,0.791,1.48e-06,0.105,0.407,111.873,254480,4
2NCKTTzkAhPLrnu8lOOiTO,All Cried Out,Allure,0.594,0.541,1,-6.689,1,0.117,0.0,0.0942,0.18,139.827,268627,4
7GsoUeI9DtaTSjJHenyCNP,Alone,Bee Gees,0.639,0.792,2,-5.084,1,0.0912,0.000194,0.303,0.748,110.016,290067,4
6PwbVXIomkvk4YcafiOc6i,Bailando,Paradisio,0.647,0.94,6,-8.759,1,0.0836,0.00962,0.119,0.835,132.824,229333,4
11lw4bWbmxWIETHitBU0Gc,Blood on the Dance Floor,Michael Jackson,0.807,0.741,1,-4.472,1,0.0135,0.0316,0.06,0.558,108.989,253000,4
3lJcxAY9XExRdlxlJaGAGI,Casanova,Ultimate Kaos,0.662,0.878,1,-6.513,0,0.0341,2.81e-05,0.0164,0.675,97.737,231133,4
2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes (with Kenny G),Kenny G,0.654,0.417,5,-7.699,1,0.0624,0.0,0.0963,0.279,143.676,296267,4
3pPyv196sOJrbZdNiVNYCA,Foolish Games,Jewel,0.222,0.0723,5,-16.458,1,0.945,0.000353,0.0948,0.176,86.278,340667,3
5RC9olve1FVs1bnIneatm8,Free,Ultra Naté,0.757,0.905,5,-6.771,0,0.00254,0.0012,0.0357,0.621,125.002,353360,4
6kTakcO9wwXh8tEqmJSV8h,"How Come, How Long (feat. Stevie Wonder)",Stevie Wonder,0.636,0.555,4,-8.121,0,0.0141,3e-06,0.0966,0.289,80.912,315093,4
5MDQNJ7SZTytJwCbWKqJDL,I Don't Want to Wait,Paula Cole,0.41,0.468,11,-8.177,1,0.298,1.19e-05,0.0426,0.475,177.508,320027,4
3ne0sLpTPuAfoUkEFUNz6J,If I Never See You Again,Wet Wet Wet,0.49,0.611,2,-5.58,1,0.51,0.0,0.126,0.383,159.995,230267,4
6u9Cl59kDKuRf3EtmUjaen,Isn't It A Wonder,Boyzone,0.529,0.505,7,-9.923,1,0.479,0.0,0.0696,0.384,178.274,223960,4
6ZIuoDs3i1KjKurJf9miSs,I Will Come To You,Hanson,0.437,0.723,1,-7.013,1,0.0884,3.91e-05,0.113,0.344,139.765,251293,4
5qHae17FUTpfL5BikapgIK,My Oh My,Aqua,0.717,0.845,2,-12.633,0,0.134,0.000359,0.0934,0.962,132.999,204640,4
6ja7ocYMj2FpuENgXexBrH,Never Gonna Let You Go - Kelly G Bump-N-Go Dub Edit,Kelly G.,0.8,0.531,2,-8.937,1,0.00847,0.812,0.754,0.832,122.032,237907,4
3dipSm7lWInMbL3hRuMNBg,Remember Me - Sure Is Pure 7 Inch Edit,Blue Boy,0.837,0.877,1,-7.314,1,0.0864,0.0141,0.0337,0.962,101.088,229627,4
0tIqERCyX2ogv5Yn00kswb,Roses Are Red - Original Version,Aqua,0.669,0.862,0,-11.395,0,0.0654,0.0151,0.359,0.818,139.975,225933,4
0IprUQmGWvCtnbcpHj9UIi,Sex on the Beach - Radio Mix,T-Spoon,0.841,0.933,5,-7.022,1,0.316,0.0,0.18,0.944,100.011,226000,4
6SluaPiV04KOaRTOIScoff,Show Me Love - Radio Version,Robyn,0.546,0.643,6,-4.069,0,0.0745,0.0,0.213,0.704,181.838,229227,4
5E5TuerJ7a9hYU9u4aWgeL,Something Goin' On (In Your Soul),Todd Terry,0.707,0.747,11,-12.345,0,0.0126,0.18,0.0722,0.849,127.89,409107,4
2x8rw8kMwjbxdThFw1NCIX,Star People,George Michael,0.838,0.698,8,-8.638,0,0.0963,1.58e-05,0.326,0.865,103.611,316600,4
17PIimsvVwdgFlo7SqpflK,Stay,La Trec,0.698,0.985,7,-4.915,0,0.0139,0.535,0.115,0.591,133.888,358227,4
5dEBcymDDG9TUjJnAouOPp,Step by Step,Whitney Houston,0.752,0.79,2,-8.648,1,0.0797,5.78e-05,0.284,0.202,115.976,252533,4
73q3FpQVXWk5eSUnyo83E4,Tearin' up My Heart - Radio Edit,*NSYNC,0.687,0.918,7,-4.676,1,0.00211,1.26e-05,0.344,0.747,110.06,209400,4
4XUVRFFW88NsqOvhUbQnJH,Tell Him,Céline Dion,0.344,0.403,4,-9.479,1,0.756,0.0,0.111,0.072,75.818,290533,4
4auyLwpht5bFKtPpulMsCj,Where's The Love,Hanson,0.585,0.972,2,-5.125,1,0.00176,3.59e-06,0.172,0.607,115.812,252360,4
7uv632EkfwYhXoqf8rhYrg,Angel,Massive Attack,0.714,0.309,7,-10.796,1,0.0157,0.807,0.0777,0.0671,107.346,379533,4
0eeYMu1A61fdRREKd8LjAl,Because Of You,98º,0.732,0.65,0,-6.134,1,0.282,0.0,0.113,0.539,104.49,296347,4
0Q7Jp3aCwfYnSnbMDoXWyR,From This Moment On,Bryan White,0.305,0.323,7,-9.396,1,0.483,0.0,0.107,0.103,135.803,281533,4
12iERgT55LwVLtGni5WuKB,Hands,Jewel,0.644,0.495,5,-10.175,0,0.423,0.00128,0.082,0.321,127.221,235000,4
3AznTGybdNhTBJWoZgx9tg,How Much Is the Fish?,Scooter,0.533,0.999,2,-4.644,0,0.0013,0.00444,0.348,0.615,140.014,226200,4
7hIKkllltXJFgGfUZbVazE,Lollipop (Candyman),Aqua,0.719,0.859,0,-11.331,0,0.0394,0.00575,0.132,0.808,139.035,216627,4
7MQywXGHEev7JmwwIzMcao,Love Like This,Faith Evans,0.767,0.551,0,-7.328,1,0.00364,0.0,0.0451,0.796,100.904,275707,4
7aAkwqs3Yp94iIiPRRD7QA,My Father's Eyes - 2015 Remaster,Eric Clapton,0.807,0.571,4,-6.177,1,0.00797,0.00028,0.337,0.811,93.008,323053,4
3w6BcLgFqVSOK8RnV4k7Cd,Mysterious Times,Tina Cousins,0.632,0.935,1,-7.311,0,0.0373,0.00121,0.0529,0.502,134.305,221240,4
61cOjgiouWpx0VKGREZy4k,"No, No, No Pt. 2 (feat. Wyclef Jean)",Wyclef Jean,0.676,0.575,1,-3.603,1,0.318,0.0,0.101,0.67,181.898,207733,4
2Eejw1SOBhHt7RjWJH7onO,Perfect 10,The Beautiful South,0.73,0.901,9,-4.042,1,0.142,2.16e-06,0.102,0.525,101.956,218627,4
0JN7vUgUolHGHFrOR8xk7S,When You Believe - from The Prince of Egypt,Mariah Carey,0.436,0.391,1,-9.62,0,0.554,0.0,0.12,0.126,125.354,272893,4
2a7NRfaVMfob2BvkBmOxA0,Colorblind,Counting Crows,0.35,0.231,5,-13.319,1,0.961,0.0947,0.118,0.0713,107.763,203493,4
4WEaJQLlhlkOU7YJDLhn7x,Drinking in L.A.,Bran Van 3000,0.568,0.707,3,-5.672,1,0.0608,0.0,0.0673,0.663,171.968,236067,4
3ii5VBrIXJXKEVkjx1IAdP,Get It On Tonite,Montell Jordan,0.813,0.491,10,-9.923,0,0.241,4.61e-05,0.0817,0.868,99.008,276267,4
6xNnPtnmqpktZLFkgT21u7,Give It To You,Jordan Knight,0.83,0.655,7,-7.072,1,0.0552,1.09e-06,0.0567,0.653,134.869,289760,4
4xFxK0FXmNlUDRgCaIQCVn,Here With Me,Dido,0.555,0.578,11,-7.942,0,0.113,3.43e-06,0.0747,0.333,83.382,255400,4
5FypLOLmX3qpjiZq8eUTTV,I Do (Cherish You),98º,0.572,0.485,8,-7.337,1,0.596,0.0,0.131,0.257,81.019,225933,4
7ffwRz8lZyDOE4Vj58Lo72,I Need to Know,Marc Anthony,0.813,0.949,3,-2.563,0,0.486,9.75e-06,0.112,0.792,115.061,227707,4
7Bz8EMztiuSJeHIjrBw7pw,Miss You Love,Silverchair,0.353,0.464,7,-8.543,1,0.0378,0.000969,0.0944,0.148,144.222,240733,3
4Bza6algEDbY8yrm8qMeg7,She's All I Ever Had,Ricky Martin,0.393,0.765,11,-5.924,1,0.0172,0.0,0.227,0.274,81.088,295333,4
5A0JhLTAvwCed9HIP66X7u,Son of Man,Phil Collins,0.48,0.877,2,-5.141,1,0.0226,0.000234,0.161,0.745,141.736,166040,4
5BqGMUyu0zALViFPQ460CK,Strangers Like Me,Phil Collins,0.589,0.803,8,-6.189,1,0.159,0.00151,0.258,0.58,120.951,180587,4
7uYroF9RRrhRJBrigRvB6H,Summer Girls,LFO,0.814,0.808,7,-5.034,1,0.161,0.0,0.0616,0.738,99.816,257333,4
3yUcJwYu7fXAfqMj9krY6l,Thank You,Dido,0.725,0.583,1,-9.942,0,0.3,0.000238,0.0665,0.762,79.984,218360,4
7I1fHMDNlHobS8SBUJAUDt,Turn Your Lights Down Low,Ms. Lauryn Hill,0.733,0.668,2,-5.3,1,0.0137,1.57e-06,0.0393,0.713,83.11,346333,4
5yaCquc7koPqtgj7v0lwHX,Waiting for Tonight,Jennifer Lopez,0.695,0.945,10,-6.165,0,0.00341,0.0727,0.103,0.84,125.013,246427,4
5AMvBCtX2rspUdoeJ9IsPN,Wild Wild West (feat. Dru Hill & Kool Mo Dee) - Album Version With Intro,Kool Moe Dee,0.861,0.597,10,-7.221,0,0.0983,0.0,0.176,0.694,107.016,268453,4
0LXosXV9ZvmzIpzUsOMuLv,You'll Be In My Heart,Phil Collins,0.568,0.748,8,-6.523,1,0.0572,4.48e-06,0.0932,0.615,96.699,258400,4
4D6bsg0MqGF0PIZLgDydWp,Back Here,BBMAK,0.623,0.909,7,-4.78,1,0.0717,3.17e-05,0.0579,0.958,104.617,221653,4
6fA7akEuTUL3dW1V0GELaZ,Bent,Matchbox Twenty,0.518,0.83,6,-6.814,0,0.0404,3.85e-06,0.375,0.527,95.468,256133,4
2N4viTG9njqCa4c46YyWs1,Be With You,Enrique Iglesias,0.683,0.866,1,-5.436,0,0.0395,0.00161,0.0483,0.542,121.996,219360,4
60g4sp8i3gXSb1EkphMl1g,Crash and Burn,Savage Garden,0.581,0.607,4,-8.458,1,0.189,1.6e-06,0.0882,0.213,102.03,281467,4
1C2Q3AymKS17bw7T5gfq6p,Dance with Me,Debelah Morgan,0.85,0.674,7,-7.981,0,0.309,0.000645,0.0356,0.74,115.005,220107,4
3zYufmyv6HOuiHn1eMR6Ja,Desert Rose,Cheb Mami,0.586,0.659,0,-7.92,0,0.011,0.0,0.106,0.147,111.989,285960,4
0ekdT3jOhn3LinWtqHhmsw,Doesn't Really Matter,Janet Jackson,0.771,0.796,5,-3.081,0,0.0993,0.00278,0.0981,0.801,99.316,265027,4
487Dyzs7Xbbk4hIWYyYT80,Don't Think I'm Not,Kandi,0.859,0.622,11,-8.196,1,0.0661,0.0,0.0394,0.433,134.007,243533,4
1f6tOvu5LoYkPMrBhIkywm,Gotta Tell You,Samantha Mumba,0.729,0.632,0,-8.75,0,0.191,0.0,0.166,0.774,109.981,201947,4
7w57O4o0xCTn9YpKuaPZDd,The Great Beyond,R.E.M.,0.329,0.747,10,-6.411,1,0.125,2.08e-06,0.197,0.177,109.702,307000,4
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,Toni Braxton,0.739,0.947,11,-1.916,0,0.00916,3.14e-05,0.326,0.766,88.009,261933,4
65B1tEOv5W294uCKbmEcFV,I Hope You Dance,Lee Ann Womack,0.385,0.443,7,-9.627,0,0.0632,0.0,0.0898,0.275,151.278,294533,4
4Do68W4FWO2hRAJCzG1lus,I Turn to You,Christina Aguilera,0.599,0.47,1,-8.356,1,0.38,0.0,0.111,0.298,127.177,273707,4
4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",Destiny's Child,0.771,0.685,1,-4.639,1,0.00543,0.00157,0.0537,0.683,88.997,230200,4
2TTYIwTM2iLC1YOyHuhRMt,Lucky,Britney Spears,0.765,0.791,8,-5.707,1,0.262,0.000154,0.0669,0.966,95.026,206227,4
635PqgECfFbL0MNLogX7Yv,Most Girls,P!nk,0.742,0.732,2,-6.046,0,0.0424,0.00446,0.101,0.694,97.922,298960,4
3cqZlRpC4lOnxUE7HE3N5k,Move Your Body - Gabry Ponte Original Radio Edit,Gabry Ponte,0.745,0.958,7,-9.664,1,0.0813,0.324,0.533,0.96,129.962,268864,4
3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,Backstreet Boys,0.63,0.625,6,-5.088,0,0.231,0.0,0.0765,0.683,167.998,234960,4
5s4catxeZsaWFnOrvrXZHf,That's the Way It Is,Céline Dion,0.634,0.886,9,-5.424,1,0.154,0.0,0.118,0.577,93.04,241373,4
6dJ2mSRaKE9ctYw9qWNGWQ,There You Go,P!nk,0.822,0.847,10,-6.729,0,0.0854,0.0,0.0452,0.668,107.908,202800,4
6h9AH81lpDbjcsBz2ClqAE,The Time Is Now,Moloko,0.682,0.743,9,-10.644,0,0.35,0.000129,0.277,0.546,127.962,318280,4
6dp3XPQJuC7qP7TaEFVgL5,Try Again,Aaliyah,0.797,0.622,6,-5.642,0,0.0807,0.0,0.0841,0.731,93.02,284000,4
6vgN6KGstss0GnBbKlMNK9,The Way You Love Me,Faith Hill,0.627,0.716,2,-7.175,1,0.127,0.0,0.0344,0.734,101.99,186067,4
3NEzjZbeSCy72Kx1clSYgC,Wifey,Next,0.829,0.652,7,-8.693,0,0.067,0.0,0.0812,0.726,99.581,243159,4
2dwhMQsFeHr2S787WxqAqW,You Sang To Me,Marc Anthony,0.578,0.894,10,-5.42,1,0.0103,2.66e-06,0.216,0.741,165.98,347107,4
7pbNNVcFePJV3Wani6zH8q,All or Nothing,O-Town,0.652,0.447,0,-5.507,1,0.257,0.0,0.253,0.234,126.905,250800,4
1PUNthIXityeZlnRLcP7JI,AM To PM,Christina Milian,0.872,0.868,10,-3.036,0,0.153,2.26e-05,0.843,0.822,105.005,231213,4
2gdt70w8DOCWGq1HdkgSUd,Crazy for This Girl,Evan And Jaron,0.457,0.926,0,-5.461,1,0.000487,5.69e-05,0.0949,0.41,93.964,202027,4
23EhTCPRTlLVM6VQUyh8bH,Don't Tell Me,Madonna,0.699,0.618,7,-7.338,1,0.0502,0.000925,0.0914,0.679,99.965,280973,4
7MLPGQfmCkHpqfAib42qby,Everytime You Need Me - Radio Version,Maria Rubia,0.682,0.917,11,-5.459,0,0.15,0.0676,0.34,0.79,137.029,213347,4
0xikWgPgYN9BEes0ieZ8Co,Heard It All Before,Sunshine Anderson,0.697,0.925,3,-4.209,0,0.0614,0.0,0.095,0.678,96.951,295827,4
34Vn9nKfztyLco9lJazy4j,I'm Already There,Lonestar,0.377,0.395,3,-8.622,1,0.61,0.0,0.295,0.221,133.296,253373,4
1t5nwfsb90IliczIhOMnpJ,In Your Eyes,Kylie Minogue,0.689,0.894,6,-6.342,0,0.133,4.72e-05,0.0681,0.709,123.971,197827,4
2B1jt2a6zdN4qLiugoEJry,It's the Way You Make Me Feel,Steps,0.573,0.665,8,-5.081,1,0.108,2.09e-06,0.095,0.347,105.006,197360,4
52gqeRlrBE7hqMlRxEsi6y,Livin' It Up,Case,0.874,0.768,6,-4.086,1,0.0554,0.0,0.041,0.636,106.095,257067,4
75b9JVzc4QFvPBO7jDRIVe,Loverboy,Cameo,0.721,0.79,1,-4.125,1,0.183,0.0,0.1,0.821,103.141,229173,4
61fUmn6wYvU7qS62wNvQFN,Lovin' Each Day,Ronan Keating,0.541,0.899,1,-6.261,1,0.0178,2.95e-06,0.286,0.829,106.676,212973,4
45cVyfWuMAg8RNxmkcpmy9,Nobody Wants to Be Lonely (with Christina Aguilera),Christina Aguilera,0.635,0.854,10,-5.02,0,0.00579,0.0083,0.0623,0.59,100.851,252707,4
7nWsh14AHpnTzq1Xejz90U,No More Drama,Mary J. Blige,0.653,0.837,6,-6.818,0,0.534,7.12e-05,0.0784,0.64,97.914,326240,4
1bNl9932PbUOu7Zw1xe2fR,Point Of View - Radio Edit,DB Boulevard,0.676,0.715,6,-6.854,1,0.00284,0.0746,0.0685,0.275,129.006,231167,4
0OSAJEA0ekX6pr2nuiPzX7,Rapture (feat.Nadia Ali),Nadia Ali,0.661,0.855,8,-8.403,1,0.0722,0.0185,0.199,0.601,123.943,253587,4
43zr9kKkeiQrshvYuvNtfM,Someone To Call My Lover,Janet Jackson,0.738,0.914,2,-4.203,1,0.144,0.00099,0.182,0.935,127.885,272360,4
4UfupbARPxljVkBmuZlJnY,Starlight - Radio Edit,Mani Hoffman,0.739,0.679,0,-5.079,1,0.000424,0.0187,0.389,0.786,127.487,234400,4
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),Five For Fighting,0.382,0.416,0,-9.303,1,0.0733,0.0,0.0719,0.125,102.089,221693,4
6P8pMrMxdkUtW7Ze6Zx2l1,Turn Off The Light,Nelly Furtado,0.587,0.679,2,-6.26,1,0.0839,0.000316,0.413,0.65,180.184,276107,4
0kr6d8wHDQPlzuET33NVn6,All You Wanted,Michelle Branch,0.499,0.72,8,-9.101,1,0.00466,0.00303,0.122,0.652,96.103,217680,4
1Z8MFpIQAtaXbaS1HYpIV5,Caramel,City High,0.806,0.608,5,-9.775,0,0.343,0.0002,0.193,0.297,93.065,208840,4
4UE8T2GKceEaNhn5ORTkyo,Caught in the Middle,A1,0.519,0.874,5,-5.122,1,0.0524,0.0,0.243,0.572,96.072,206467,4
2RLpFEf6d0708O7Bqhjyxg,Days Go By,Dirty Vegas,0.786,0.853,9,-8.274,0,0.0499,0.0872,0.35,0.309,126.99,432147,4
7DUpuAzGUyJaJB3p9BC3Ms,Die Another Day,Madonna,0.792,0.797,0,-5.166,0,0.062,0.00325,0.0896,0.491,123.993,276360,4
4yZYolqyUgoGxSCoKZuYjN,Don't Know Why,Norah Jones,0.739,0.199,5,-11.763,1,0.877,1.23e-05,0.0591,0.631,88.466,186160,4
1BfRdnfPYrni7zj4ANodBX,Don't Let Me Get Me - Radio Edit,P!nk,0.624,0.85,0,-4.754,0,0.00234,0.0,0.0621,0.615,98.525,210693,4
4anDsZBavxjw3Ktw6ICGYd,Escape,Enrique Iglesias,0.776,0.844,11,-5.305,1,0.0277,0.000244,0.135,0.868,125.972,208627,4
6QxuZMdsElzjC1NnXUfl8c,Full Moon,Brandy,0.611,0.654,10,-4.823,0,0.372,0.00432,0.0926,0.609,105.922,248933,4
2vN5Hb3lVKRHj0LzBvafzo,Hey Ma,Toya,0.783,0.67,8,-5.049,1,0.0321,2.34e-06,0.362,0.956,90.359,220960,4
3SHSWxOXqCrw55LiXAB8J1,I'm Gonna Be Alright (feat. Nas),Poke and Tone,0.718,0.69,10,-4.382,0,0.106,0.0,0.271,0.774,93.401,172240,4
1xg1yGPy1Y3YUf44s6TB1o,"I'm Not a Girl, Not Yet a Woman",Britney Spears,0.534,0.543,3,-6.857,1,0.579,0.0,0.112,0.418,78.996,231067,4
7lVNTXkI3cHFvcXiI8damb,I Need a Girl (Pt. 1) [feat. Usher & Loon],Usher,0.66,0.707,6,-5.758,1,0.397,0.0,0.211,0.761,89.279,268800,4
0NMUFQdEFjftg0BQnyZCsh,Love at First Sight,Kylie Minogue,0.603,0.774,3,-6.066,0,0.0288,0.051,0.0533,0.48,124.994,238267,4
4kFmRFE9YzjKnUCbXQKnag,Nessaja,Scooter,0.486,0.904,2,-6.642,1,0.000748,0.0984,0.187,0.118,143.048,208450,4
5fkDD7aQLUmMy1EwzNm0ZB,A New Day Has Come - Radio Remix,Céline Dion,0.574,0.691,6,-5.103,1,0.0826,1.65e-05,0.149,0.195,91.969,259773,4
6Vecwo7AHst9V2CE3kmwr0,No Such Thing,John Mayer,0.668,0.739,4,-4.919,1,0.0383,0.0,0.13,0.571,131.918,231467,4
2W5acFzXf5FrktecuD30Or,One Love,Blue,0.683,0.722,8,-4.039,0,0.0243,4.2e-05,0.35,0.854,95.012,207187,4
5p0KCAuu5nrHpTuAIhHdLw,Overprotected - Radio Edit,Britney Spears,0.682,0.894,0,-1.73,0,0.0381,0.0,0.416,0.845,95.992,198600,4
5iEICtXy955ORrlel2YqM3,Rainy Dayz,Ja Rule,0.412,0.667,6,-6.997,1,0.195,0.0,0.305,0.533,68.942,276373,3
3nlT74t8h4XlV1D72pErhj,Wasting My Time,Default,0.443,0.769,2,-5.529,1,0.00138,0.0,0.0677,0.17,147.973,268693,4
5L10F9RikmCvAVOsNmFslE,What About Us?,Brandy,0.686,0.698,5,-2.942,0,0.263,0.0,0.39,0.748,93.118,253200,4
3EktVeMMB0WLZxbmuAgkRS,What I Go To School For,Busted,0.554,0.881,9,-6.463,1,0.000225,2.94e-05,0.114,0.507,107.023,210067,4
0IspqeDVLIw46spUMhOKRL,When You Look At Me - Radio Edit,Christina Milian,0.955,0.839,3,-3.399,0,0.0934,0.000175,0.099,0.825,108.955,222547,4
1NRorokmYEtr1koWybvaE4,A Woman's Worth,Alicia Keys,0.652,0.41,4,-8.323,0,0.333,0.0,0.064,0.495,75.09,303333,4
2xlnEhQjSCqNPIJX42ARej,All I Have (feat. LL Cool J),LL COOL J,0.701,0.669,1,-5.265,1,0.271,0.0,0.158,0.446,83.066,254467,4
0E29BKKGCJHcb7b9oIWgGB,Calling All Angels,Train,0.454,0.839,3,-5.368,1,0.0746,0.0,0.279,0.529,166.166,242200,4
0cv1Mnb47oMvjVKMc2cyZw,Can't Hold Us Down (feat. Lil' Kim),Lil' Kim,0.859,0.658,8,-4.481,1,0.0326,0.00181,0.0651,0.538,98.989,255267,4
6mZCiuIXcA12syIS23Dyxa,Come Undone,Robbie Williams,0.375,0.57,11,-5.364,1,0.0385,4.37e-06,0.354,0.255,167.734,278440,4
6LtIW2Y5NbZnMlUJbiviQ6,Danger! High Voltage - Soulchild Radio Mix,Electric Six,0.66,0.698,11,-4.722,0,1.92e-05,0.166,0.0517,0.511,123.005,214600,4
41IShViF79gmulEkIHAjcb,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Michelle Branch,0.59,0.929,2,-3.236,1,0.0714,0.000153,0.0598,0.674,119.818,254467,4
2NPxL1QqPrD1a7OLHjVcAP,I Can,Nas,0.837,0.885,6,-3.914,0,0.103,0.0,0.0666,0.694,95.313,253720,4
6pbCkvCENw0suVGr4Ckkae,Like Glue,Sean Paul,0.757,0.78,1,-5.038,1,0.0811,0.0,0.113,0.59,97.917,232507,4
3v4yDypfo94dachEvmjQdj,Miss Independent,Kelly Clarkson,0.656,0.615,11,-6.359,0,0.0769,0.000415,0.0706,0.592,175.943,214773,4
6ua9DDqa1wW8C2H1wztr4J,Miss You - Main,Aaliyah,0.602,0.34,10,-9.867,1,0.618,0.0,0.234,0.511,109.598,245240,4
2ZqprVgnllancjXke8wLc5,My Love Is Like...Wo,Mýa,0.831,0.695,4,-6.491,1,0.194,1.24e-05,0.309,0.722,132.817,209533,4
69j0KoPJuwpnbGWrfn7Yll,Picture (feat. Sheryl Crow),Sheryl Crow,0.692,0.496,7,-7.332,1,0.172,6.42e-06,0.107,0.376,97.945,298960,4
71NJqORRmwlcZSLk0VsFjU,Pretty Green Eyes - Radio Edit,Ultrabeat,0.553,0.775,1,-10.284,0,0.212,0.0,0.0728,0.51,139.993,201920,4
1YZBMqN8kHaaRPXpQTC3kb,Rain On Me,Ashanti,0.606,0.699,8,-3.103,0,0.343,1.89e-06,0.0757,0.509,83.701,297960,4
23ehR4jpFQFMfDADgFdXR7,Rise & Fall (feat. Sting),Sting,0.405,0.589,6,-7.51,0,0.252,0.0,0.661,0.808,83.373,287227,4
6pWzCKTrKrwbUPzY8RLCoP,Rock Wit U (Awww Baby),Ashanti,0.71,0.797,4,-3.006,0,0.408,0.0,0.16,0.849,94.998,209120,4
3stnrhzN0lzZFskbaZ5sEw,Scandalous - U.S. Radio Edit,Mis-Teeq,0.734,0.668,0,-3.935,0,0.0526,0.0,0.0925,0.651,99.971,238840,4
1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Diddy,0.527,0.808,1,-4.749,1,0.176,0.0,0.169,0.907,87.025,293667,4
4CTX9iU2a0Q9vM2T4YMUQL,Stole,Kelly Rowland,0.649,0.718,7,-4.984,0,0.00676,4.26e-06,0.174,0.477,79.993,249293,4
37mk7t1x4VmKmmqgRU8E2w,Sunrise,Simply Red,0.791,0.733,5,-5.123,0,0.00189,0.201,0.0859,0.917,105.987,199040,4
4D0Vgh0c6zZas2yEN9ENuE,Sweet Dreams My LA Ex - Radio Edit,Rachel Stevens,0.85,0.862,2,-3.587,1,0.0733,0.00144,0.0936,0.908,130.036,208387,4
0tRQ7UZtDQtKUkFFRtyTyM,Too Lost In You,Sugababes,0.586,0.705,1,-4.904,0,0.0485,0.0,0.15,0.459,98.014,237693,4
3D9bEYG1ZXYirrROFHY2aC,U Make Me Wanna - Radio Edit,Blue,0.6,0.736,7,-6.228,1,0.325,0.0,0.137,0.848,158.108,222400,4
43LdgobPlcCc5g9Kmactvy,Why Don't You & I (feat. Chad Kroeger),Chad Kroeger,0.495,0.894,10,-4.89,1,0.136,0.0,0.106,0.777,168.062,274360,4
0zjB7ewBWnMgQDMQpFzt92,Year 3000,Busted,0.592,0.842,11,-6.681,1,0.000219,0.0,0.0934,0.898,107.015,196200,4
2lFlveK1y13WWp3vnQtrr3,100 Years,Five For Fighting,0.643,0.569,7,-7.459,1,0.544,2.17e-05,0.178,0.275,120.507,244600,4
1xEBuGcACfOm0mfmK6cp4D,Air Hostess,Busted,0.409,0.963,2,-4.052,1,0.0133,0.0,0.0894,0.378,186.103,237760,4
0hsrqeudoR9Kymm7RNiVoq,Amazing,George Michael,0.805,0.754,10,-6.825,0,0.0884,1.77e-06,0.117,0.88,128.429,265827,4
7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Sia,0.552,0.643,0,-7.36,1,0.0364,0.74,0.105,0.212,120.012,272800,4
3rQjc4GGMcrtXwis7vBzaQ,The Closest Thing to Crazy,Katie Melua,0.562,0.219,4,-13.2,1,0.856,0.000296,0.0979,0.106,127.831,252467,4
5FPnjikbwlDMULCCCa6ZCJ,Daughters,John Mayer,0.674,0.413,2,-7.816,1,0.836,1.95e-05,0.098,0.503,124.893,237907,3
73JCugW0hKqzGYGwXHVzQ4,Dip It Low,Christina Milian,0.752,0.722,11,-4.207,0,0.0108,0.000536,0.0753,0.612,169.131,197187,4
3iDGjoK2Qhj7hSzLDLEosc,Eyes On You - Radio Mix,Rishi Rich,0.802,0.672,7,-4.971,1,0.0775,0.0,0.136,0.619,96.525,190493,4
1GIN41bLhiKeEPeC2vXH8i,Headsprung,LL COOL J,0.718,0.786,0,-5.76,1,0.0114,2.5e-05,0.0745,0.465,99.916,267320,4
